experiment_id,event_id,priority,event_type,north_m,east_m,is_high_priority,creation_time,activation_time,expiration_time,radius_m,first_detect_time,detected_by_uav,investigation_start_time,investigation_complete_time,investigated_by_uav,final_state
stochastic/N_6_seed_60,16,2,1,1087.02,-191.51,0,1781505610.47,1781505610.47,1781505730.47,20.0,1781505609.967,6.0,,,,expired
stochastic/N_6_seed_60,17,1,1,400.21,1030.31,0,1781505659.41,1781505659.41,1781505779.41,20.0,,,,,,expired
stochastic/N_6_seed_60,18,1,1,1308.42,-1319.43,0,1781505661.24,1781505661.24,1781505781.24,20.0,1781505708.534,5.0,,,,expired
stochastic/N_6_seed_60,19,3,1,2749.7,-2356.33,1,1781505679.42,1781505679.42,1781505799.42,20.0,,,,,,expired
stochastic/N_6_seed_60,20,1,0,1138.39,1286.51,0,1781505701.28,1781505701.28,1781505821.28,20.0,1781505701.676,2.0,,,,expired
stochastic/N_6_seed_60,21,1,0,1391.07,772.43,0,1781505784.59,1781505784.59,1781505904.59,20.0,1781505789.846,2.0,,,,expired
stochastic/N_6_seed_60,22,1,1,1534.3,-1814.77,0,1781505841.26,1781505841.26,1781505961.26,20.0,1781505841.722,5.0,,,,expired
stochastic/N_6_seed_60,23,1,1,1140.67,1183.06,0,1781505845.77,1781505845.77,1781505965.77,20.0,1781505847.073,2.0,,,,expired
stochastic/N_6_seed_60,24,1,0,528.34,573.29,0,1781505869.26,1781505869.26,1781505989.26,20.0,,,,,,expired
stochastic/N_6_seed_60,25,2,1,372.93,-1714.08,0,1781505885.82,1781505885.82,1781506005.82,20.0,,,,,,expired
stochastic/N_6_seed_60,26,5,0,2409.09,1415.67,1,1781505888.65,1781505888.65,1781506008.65,20.0,,,,,,expired
stochastic/N_6_seed_60,27,1,1,1228.22,-406.71,0,1781505892.74,1781505892.74,1781506012.74,20.0,1781505908.907,4.0,,,,expired
stochastic/N_6_seed_60,28,4,0,1344.94,1966.06,1,1781505954.44,1781505954.44,1781506074.44,20.0,,,,,,expired
stochastic/N_6_seed_60,29,2,1,2045.58,229.27,0,1781505984.65,1781505984.65,1781506104.65,20.0,,,,,,expired
stochastic/N_6_seed_60,30,2,0,1557.04,1270.22,0,1781505991.04,1781505991.04,1781506111.04,20.0,,,,,,expired
stochastic/N_6_seed_60,31,4,0,2722.38,1849.26,1,1781505991.66,1781505991.66,1781506111.66,20.0,1781505992.481,2.0,1781505992.649,1781506022.723,2.0,investigated
stochastic/N_6_seed_60,32,2,1,1780.99,1497.34,0,1781505994.94,1781505994.94,1781506114.94,20.0,,,,,,expired
stochastic/N_6_seed_60,33,1,1,1084.11,-426.87,0,1781506016.32,1781506016.32,1781506136.32,20.0,1781506080.038,3.0,,,,expired
stochastic/N_6_seed_60,34,4,0,935.33,-852.69,1,1781506019.93,1781506019.93,1781506139.93,20.0,,,,,,expired
stochastic/N_6_seed_60,35,1,1,1513.75,517.68,0,1781506086.83,1781506086.83,1781506206.83,20.0,,,,,,expired
stochastic/N_6_seed_60,36,2,1,2047.33,-1823.69,0,1781506123.41,1781506123.41,1781506243.41,20.0,,,,,,unresolved_active
stochastic/N_6_seed_60,37,1,0,1317.8,925.08,0,1781506137.47,1781506137.47,1781506257.47,20.0,,,,,,unresolved_active
stochastic/N_6_seed_60,38,1,1,438.03,-1180.0,0,1781506168.08,1781506168.08,1781506288.08,20.0,,,,,,unresolved_active
stochastic/N_6_seed_60,39,2,1,539.1,-1516.13,0,1781506180.54,1781506180.54,1781506300.54,20.0,,,,,,unresolved_active
stochastic/N_6_seed_61,1,3,0,1365.25,1433.35,1,1781506237.4,1781506237.4,1781506357.4,20.0,,,,,,expired
stochastic/N_6_seed_61,2,5,0,1686.36,-1482.49,1,1781506237.4,1781506237.4,1781506357.4,20.0,,,,,,expired
stochastic/N_6_seed_61,3,2,0,1341.49,454.42,0,1781506237.4,1781506237.4,1781506357.4,20.0,,,,,,expired
stochastic/N_6_seed_61,4,1,1,2606.45,635.13,0,1781506237.4,1781506237.4,1781506357.4,20.0,,,,,,expired
stochastic/N_6_seed_61,5,2,0,2102.76,-2138.25,0,1781506237.4,1781506237.4,1781506357.4,20.0,,,,,,expired
stochastic/N_6_seed_61,6,2,0,1268.96,903.76,0,1781506237.4,1781506237.4,1781506357.4,20.0,,,,,,expired
stochastic/N_6_seed_61,7,2,0,1784.99,2619.58,0,1781506237.4,1781506237.4,1781506357.4,20.0,,,,,,expired
stochastic/N_6_seed_61,8,4,0,726.66,1829.4,1,1781506237.4,1781506237.4,1781506357.4,20.0,,,,,,expired
stochastic/N_6_seed_61,9,2,1,1599.46,-1666.63,0,1781506237.4,1781506237.4,1781506357.4,20.0,,,,,,expired
stochastic/N_6_seed_61,10,4,0,1091.37,-357.01,1,1781506237.4,1781506237.4,1781506357.4,20.0,1781506302.07,5.0,1781506302.265,1781506332.324,5.0,investigated
stochastic/N_6_seed_61,11,2,1,2063.38,1510.74,0,1781506237.4,1781506237.4,1781506357.4,20.0,,,,,,expired
stochastic/N_6_seed_61,12,3,0,1471.13,-1028.9,1,1781506237.4,1781506237.4,1781506357.4,20.0,,,,,,expired
stochastic/N_6_seed_61,13,2,1,274.1,-111.25,0,1781506249.76,1781506249.76,1781506369.76,20.0,1781506250.277,1.0,,,,expired
stochastic/N_6_seed_61,14,2,1,612.95,-1356.83,0,1781506323.4,1781506323.4,1781506443.4,20.0,1781506345.563,6.0,,,,expired
stochastic/N_6_seed_61,15,1,1,239.8,313.39,0,1781506347.42,1781506347.42,1781506467.42,20.0,1781506348.371,3.0,,,,expired
stochastic/N_6_seed_61,16,2,1,2125.56,-932.28,0,1781506373.96,1781506373.96,1781506493.96,20.0,,,,,,expired
stochastic/N_6_seed_61,17,1,1,2381.08,-42.25,0,1781506419.01,1781506419.01,1781506539.01,20.0,,,,,,expired
stochastic/N_6_seed_61,18,5,0,895.54,-1583.81,1,1781506426.5,1781506426.5,1781506546.5,20.0,1781506432.173,6.0,1781506432.366,1781506462.423,6.0,investigated
stochastic/N_6_seed_61,19,5,1,2078.79,-2263.83,1,1781506429.17,1781506429.17,1781506549.17,20.0,,,,,,expired
stochastic/N_6_seed_61,20,2,1,1760.2,203.7,0,1781506443.94,1781506443.94,1781506563.94,20.0,1781506460.321,4.0,,,,expired
stochastic/N_6_seed_61,21,2,1,511.77,-2143.58,0,1781506463.32,1781506463.32,1781506583.32,20.0,1781506533.688,6.0,,,,expired
stochastic/N_6_seed_61,22,5,1,1916.25,2477.38,1,1781506466.95,1781506466.95,1781506586.95,20.0,,,,,,expired
stochastic/N_6_seed_61,23,2,0,1680.5,-1861.31,0,1781506500.64,1781506500.64,1781506620.64,20.0,,,,,,expired
stochastic/N_6_seed_61,24,2,1,1012.15,-442.08,0,1781506511.04,1781506511.04,1781506631.04,20.0,1781506549.305,4.0,,,,expired
stochastic/N_6_seed_61,25,4,1,2012.1,874.45,1,1781506517.14,1781506517.14,1781506637.14,20.0,,,,,,expired
stochastic/N_6_seed_61,26,3,1,2491.49,-1345.9,1,1781506526.39,1781506526.39,1781506646.39,20.0,,,,,,expired
stochastic/N_6_seed_61,27,2,1,1898.98,1164.6,0,1781506562.3,1781506562.3,1781506682.3,20.0,,,,,,expired
stochastic/N_6_seed_61,28,3,1,2012.26,-2258.19,1,1781506571.59,1781506571.59,1781506691.59,20.0,,,,,,expired
stochastic/N_6_seed_61,29,3,0,1721.0,-979.17,1,1781506593.63,1781506593.63,1781506713.63,20.0,1781506623.957,4.0,1781506624.101,1781506654.107,4.0,investigated
stochastic/N_6_seed_61,30,5,1,2077.36,536.42,1,1781506594.18,1781506594.18,1781506714.18,20.0,,,,,,expired
stochastic/N_6_seed_61,31,1,1,712.85,1465.02,0,1781506606.93,1781506606.93,1781506726.93,20.0,1781506649.386,1.0,,,,expired
stochastic/N_6_seed_61,32,2,0,2319.66,663.47,0,1781506622.09,1781506622.09,1781506742.09,20.0,,,,,,expired
stochastic/N_6_seed_61,33,4,0,310.6,2328.75,1,1781506625.22,1781506625.22,1781506745.22,20.0,,,,,,expired
stochastic/N_6_seed_61,34,2,0,1980.37,1604.98,0,1781506631.97,1781506631.97,1781506751.97,20.0,1781506632.747,2.0,,,,expired
stochastic/N_6_seed_61,35,2,0,1879.04,-1062.91,0,1781506695.68,1781506695.68,1781506815.68,20.0,1781506716.382,4.0,,,,expired
stochastic/N_6_seed_61,36,1,1,1062.12,1838.18,0,1781506761.07,1781506761.07,1781506881.07,20.0,1781506761.288,1.0,,,,expired
stochastic/N_6_seed_61,37,1,0,2389.44,528.25,0,1781506826.92,1781506826.92,1781506946.92,20.0,,,,,,expired
stochastic/N_6_seed_61,38,2,0,2699.17,-1087.02,0,1781506839.2,1781506839.2,1781506959.2,20.0,,,,,,expired
stochastic/N_6_seed_61,39,4,1,1169.78,1933.62,1,1781506881.48,1781506881.48,1781507001.48,20.0,,,,,,unresolved_active
stochastic/N_6_seed_61,40,5,1,1530.36,2051.85,1,1781506910.41,1781506910.41,1781507030.41,20.0,,,,,,unresolved_active
stochastic/N_6_seed_61,41,2,0,2658.31,2583.64,0,1781506942.5,1781506942.5,1781507062.5,20.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_42,1,2,0,160.18,-1830.3,0,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,2,3,0,2179.81,2413.74,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,3,2,1,1043.54,21.41,0,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,4,5,0,702.9,912.33,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,5,1,1,2357.99,-2013.73,0,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,6,1,0,2168.81,1957.31,0,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,7,2,0,2641.24,1979.29,0,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,8,5,0,2415.07,416.22,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,9,3,0,2374.32,370.92,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,10,2,1,2753.94,-1583.25,0,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,11,5,0,663.64,-2112.05,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,12,3,0,1448.13,1500.74,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,13,5,0,1500.1,-1113.97,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,14,4,0,1722.92,787.85,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,15,4,1,386.16,2498.45,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,16,4,1,2221.2,781.9,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,17,1,0,1739.43,-2216.6,0,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,18,5,0,1659.86,-612.49,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,19,3,0,2586.54,-562.34,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,20,1,1,1483.54,2604.25,0,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,21,1,1,606.3,2844.97,0,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,22,4,0,1995.26,518.39,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,23,4,0,1249.13,-1545.05,1,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,24,1,0,2780.29,-1832.93,0,1781536824.1,1781536824.1,1781536899.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,25,4,0,632.62,-367.57,1,1781536828.01,1781536828.01,1781536903.01,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,26,4,1,529.08,296.36,1,1781536841.05,1781536841.05,1781536916.05,15.0,1781536842.498,1.0,1781536842.618,1781536872.631,1.0,investigated
event_sensitivity/high/N_6_seed_42,27,4,0,2388.56,1882.55,1,1781536844.51,1781536844.51,1781536919.51,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,28,4,1,805.47,956.58,1,1781536850.76,1781536850.76,1781536925.76,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,29,4,1,192.56,2106.88,1,1781536853.47,1781536853.47,1781536928.47,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,30,5,1,112.07,2224.12,1,1781536867.15,1781536867.15,1781536942.15,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,31,5,1,2281.43,1634.52,1,1781536900.25,1781536900.25,1781536975.25,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,32,5,0,2443.28,-1518.89,1,1781536903.07,1781536903.07,1781536978.07,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,33,1,1,1870.83,-2255.69,0,1781536917.3,1781536917.3,1781536992.3,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,34,4,1,1674.2,1947.43,1,1781536922.9,1781536922.9,1781536997.9,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,35,3,1,2365.68,2552.8,1,1781536924.03,1781536924.03,1781536999.03,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,36,3,1,604.91,2718.16,1,1781536928.93,1781536928.93,1781537003.93,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,37,2,1,507.96,-452.17,0,1781536935.16,1781536935.16,1781537010.16,15.0,1781536936.354,5.0,,,,expired
event_sensitivity/high/N_6_seed_42,38,1,0,1657.0,1652.52,0,1781536960.52,1781536960.52,1781537035.52,15.0,1781537034.317,1.0,,,,expired
event_sensitivity/high/N_6_seed_42,39,2,0,2411.86,1753.84,0,1781536973.44,1781536973.44,1781537048.44,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,40,4,1,1819.58,2817.69,1,1781536983.02,1781536983.02,1781537058.02,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,41,1,0,259.86,-1293.49,0,1781536993.05,1781536993.05,1781537068.05,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,42,5,0,754.15,2290.48,1,1781536996.12,1781536996.12,1781537071.12,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,43,4,1,1479.42,2469.57,1,1781537013.07,1781537013.07,1781537088.07,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,44,3,1,1614.39,-1809.53,1,1781537025.11,1781537025.11,1781537100.11,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,45,5,1,346.54,468.91,1,1781537029.1,1781537029.1,1781537104.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,46,2,0,265.17,-323.98,0,1781537038.52,1781537038.52,1781537113.52,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,47,4,1,1134.37,1428.96,1,1781537047.95,1781537047.95,1781537122.95,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,48,4,0,1715.13,1668.98,1,1781537054.39,1781537054.39,1781537129.39,15.0,1781537055.602,1.0,1781537055.77,1781537085.787,1.0,investigated
event_sensitivity/high/N_6_seed_42,49,5,0,141.67,1178.48,1,1781537061.89,1781537061.89,1781537136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,50,2,0,764.52,1856.85,0,1781537068.84,1781537068.84,1781537143.84,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,51,4,0,1551.18,-1149.47,1,1781537076.64,1781537076.64,1781537151.64,15.0,1781537077.359,5.0,1781537077.559,1781537107.61,5.0,investigated
event_sensitivity/high/N_6_seed_42,52,2,0,1448.79,1303.16,0,1781537077.11,1781537077.11,1781537152.11,15.0,1781537078.411,2.0,,,,expired
event_sensitivity/high/N_6_seed_42,53,5,1,2693.24,-1831.15,1,1781537085.86,1781537085.86,1781537160.86,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,54,3,1,661.09,-1183.9,1,1781537092.93,1781537092.93,1781537167.93,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,55,2,0,2033.91,637.02,0,1781537093.27,1781537093.27,1781537168.27,15.0,1781537157.849,3.0,,,,expired
event_sensitivity/high/N_6_seed_42,56,4,1,174.05,2404.58,1,1781537097.39,1781537097.39,1781537172.39,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,57,5,0,929.8,-1197.09,1,1781537104.87,1781537104.87,1781537179.87,15.0,1781537169.017,5.0,1781537169.161,1781537184.175,5.0,investigated
event_sensitivity/high/N_6_seed_42,58,4,1,1771.7,762.32,1,1781537111.05,1781537111.05,1781537186.05,15.0,1781537131.583,3.0,1781537131.763,1781537161.833,3.0,investigated
event_sensitivity/high/N_6_seed_42,59,2,1,567.37,1982.38,0,1781537113.13,1781537113.13,1781537188.13,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,60,5,1,1676.31,1820.64,1,1781537123.13,1781537123.13,1781537198.13,15.0,1781537123.722,1.0,1781537123.878,1781537153.903,1.0,investigated
event_sensitivity/high/N_6_seed_42,61,1,1,357.2,-1180.31,0,1781537150.92,1781537150.92,1781537225.92,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,62,2,0,2700.19,1030.8,0,1781537151.29,1781537151.29,1781537226.29,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,63,4,0,1466.56,-1281.15,1,1781537160.28,1781537160.28,1781537235.28,15.0,1781537185.215,5.0,,,,expired
event_sensitivity/high/N_6_seed_42,64,2,0,1221.26,-1618.57,0,1781537163.92,1781537163.92,1781537238.92,15.0,1781537163.345,6.0,,,,expired
event_sensitivity/high/N_6_seed_42,65,3,0,1871.72,-557.4,1,1781537169.22,1781537169.22,1781537244.22,15.0,1781537196.69,4.0,1781537196.834,1781537226.868,4.0,investigated
event_sensitivity/high/N_6_seed_42,66,2,0,1224.23,-180.04,0,1781537169.51,1781537169.51,1781537244.51,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,67,3,1,1122.01,1054.53,1,1781537173.86,1781537173.86,1781537248.86,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,68,1,0,777.69,1801.72,0,1781537175.17,1781537175.17,1781537250.17,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,69,1,1,1470.14,657.1,0,1781537190.32,1781537190.32,1781537265.32,15.0,1781537225.006,3.0,,,,expired
event_sensitivity/high/N_6_seed_42,70,2,1,1290.05,652.2,0,1781537198.96,1781537198.96,1781537273.96,15.0,1781537245.267,3.0,,,,expired
event_sensitivity/high/N_6_seed_42,71,1,0,1366.27,389.69,0,1781537228.69,1781537228.69,1781537303.69,15.0,1781537230.701,3.0,,,,expired
event_sensitivity/high/N_6_seed_42,72,4,1,2156.09,-2106.23,1,1781537235.51,1781537235.51,1781537310.51,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,73,4,1,2191.55,-108.52,1,1781537237.99,1781537237.99,1781537312.99,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,74,1,1,288.63,64.0,0,1781537248.26,1781537248.26,1781537323.26,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,75,1,0,2406.27,-2293.74,0,1781537275.97,1781537275.97,1781537350.97,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,76,3,1,1372.17,2829.49,1,1781537286.81,1781537286.81,1781537361.81,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,77,2,0,758.0,1109.76,0,1781537298.89,1781537298.89,1781537373.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,78,5,0,1686.5,1000.27,1,1781537298.93,1781537298.93,1781537373.93,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,79,5,1,110.9,-1588.9,1,1781537314.59,1781537314.59,1781537389.59,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,80,2,1,2460.15,-2023.36,0,1781537315.71,1781537315.71,1781537390.71,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,81,3,0,1145.05,677.24,1,1781537323.35,1781537323.35,1781537398.35,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,82,1,1,750.33,-1933.47,0,1781537325.52,1781537325.52,1781537400.52,15.0,1781537325.988,6.0,,,,expired
event_sensitivity/high/N_6_seed_42,83,1,1,2530.14,-2165.96,0,1781537326.83,1781537326.83,1781537401.83,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,84,3,0,1358.22,23.26,1,1781537343.03,1781537343.03,1781537418.03,15.0,1781537343.739,3.0,1781537343.883,1781537373.92,3.0,investigated
event_sensitivity/high/N_6_seed_42,85,2,1,2709.54,1275.07,0,1781537363.84,1781537363.84,1781537438.84,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,86,4,0,102.09,-1432.55,1,1781537376.49,1781537376.49,1781537451.49,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,87,5,1,627.78,-702.4,1,1781537387.49,1781537387.49,1781537462.49,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,88,2,1,2051.03,-285.79,0,1781537393.06,1781537393.06,1781537468.06,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,89,1,1,2154.05,715.08,0,1781537396.37,1781537396.37,1781537471.37,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,90,2,0,2789.03,1172.82,0,1781537400.65,1781537400.65,1781537475.65,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,91,5,1,2653.03,-2019.35,1,1781537402.81,1781537402.81,1781537477.81,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,92,1,1,2370.39,715.57,0,1781537419.64,1781537419.64,1781537494.64,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,93,1,0,1224.89,6.98,0,1781537433.05,1781537433.05,1781537508.05,15.0,1781537435.494,3.0,,,,expired
event_sensitivity/high/N_6_seed_42,94,5,0,2363.23,-1249.02,1,1781537438.8,1781537438.8,1781537513.8,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,95,3,0,1699.0,-1533.72,1,1781537450.84,1781537450.84,1781537525.84,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,96,2,0,651.26,1489.56,0,1781537455.87,1781537455.87,1781537530.87,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,97,2,0,2493.16,424.33,0,1781537463.93,1781537463.93,1781537538.93,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_42,98,2,0,1865.41,481.23,0,1781537479.64,1781537479.64,1781537554.64,15.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_42,99,3,1,2445.66,-1067.39,1,1781537498.98,1781537498.98,1781537573.98,15.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_42,100,2,0,1888.76,-2252.54,0,1781537500.08,1781537500.08,1781537575.08,15.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_42,101,5,1,269.44,249.29,1,1781537507.45,1781537507.45,1781537582.45,15.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_42,102,5,0,1024.29,1680.71,1,1781537514.67,1781537514.67,1781537589.67,15.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_42,103,1,1,1285.11,1172.23,0,1781537538.91,1781537538.91,1781537613.91,15.0,1781537545.325,2.0,,,,unresolved_active
event_sensitivity/high/N_6_seed_43,1,2,0,1215.96,2777.0,0,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,2,4,0,2011.0,2274.77,1,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,3,1,0,1314.76,-1735.15,0,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,4,2,1,949.98,1553.74,0,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,5,4,0,1848.64,83.31,1,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,6,5,0,1647.86,87.47,1,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,7,5,1,218.36,451.16,1,1781537569.14,1781537569.14,1781537644.14,15.0,1781537587.039,4.0,1781537587.183,1781537617.208,4.0,investigated
event_sensitivity/high/N_6_seed_43,8,1,0,1547.62,2341.94,0,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,9,5,0,1039.16,-218.49,1,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,10,2,0,1674.72,-399.06,0,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,11,3,0,2353.52,-182.05,1,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,12,5,1,1806.55,1526.73,1,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,13,3,1,2220.39,-2168.69,1,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,14,3,1,1221.21,-1266.81,1,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,15,2,1,2540.11,2071.4,0,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,16,1,0,2273.66,2079.99,0,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,17,3,1,1291.02,-200.26,1,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,18,3,0,2711.43,-1679.94,1,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,19,3,1,1421.0,176.54,1,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,20,1,1,1353.39,-1606.87,0,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,21,4,0,2176.98,-1644.61,1,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,22,1,0,374.96,-1525.84,0,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,23,1,0,1329.38,-35.04,0,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,24,1,0,1362.44,366.61,0,1781537569.14,1781537569.14,1781537644.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,25,3,0,133.55,-673.44,1,1781537582.48,1781537582.48,1781537657.48,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_43,26,5,0,644.11,1479.25,1,1781537582.93,1781537582.93,1781537657.93,15.0,,,,,,expired
